idx;id;sci_name;com_name;class;order
1249;3927;Cissomela pectoralis;Banded Honeyeater;Aves;Passeriformes
1250;3928;Cissopis leverianus;Magpie Tanager;Aves;Passeriformes
1251;3931;Cisticola aberrans;Rock-loving Cisticola;Aves;Passeriformes
1252;3934;Cisticola anonymus;Chattering Cisticola;Aves;Passeriformes
1253;3935;Cisticola aridulus;Desert Cisticola;Aves;Passeriformes
1254;3936;Cisticola ayresii;Wing-snapping Cisticola;Aves;Passeriformes
1255;3939;Cisticola bodessa;Boran Cisticola;Aves;Passeriformes
1256;3940;Cisticola brachypterus;Short-winged Cisticola;Aves;Passeriformes
1257;3941;Cisticola brunnescens;Pectoral-patch Cisticola;Aves;Passeriformes
1258;3943;Cisticola cantans;Singing Cisticola;Aves;Passeriformes
1259;3944;Cisticola carruthersi;Carruthers's Cisticola;Aves;Passeriformes
1260;3946;Cisticola chiniana;Rattling Cisticola;Aves;Passeriformes
1261;3947;Cisticola chubbi;Chubb's Cisticola;Aves;Passeriformes
1262;3948;Cisticola cinereolus;Ashy Cisticola;Aves;Passeriformes
1263;3953;Cisticola erythrops;Red-faced Cisticola;Aves;Passeriformes
1264;3954;Cisticola exilis;Golden-headed Cisticola;Aves;Passeriformes
1265;3955;Cisticola eximius;Black-backed Cisticola;Aves;Passeriformes
1266;3956;Cisticola fulvicapilla;Neddicky;Aves;Passeriformes
1267;3958;Cisticola guinea;Dorst's Cisticola;Aves;Passeriformes
1268;3962;Cisticola juncidis;Zitting Cisticola;Aves;Passeriformes
1269;3963;Cisticola lais;Wailing Cisticola;Aves;Passeriformes
1270;3964;Cisticola lateralis;Whistling Cisticola;Aves;Passeriformes
1271;3965;Cisticola luapula;Luapula Cisticola;Aves;Passeriformes
1272;3966;Cisticola lugubris;Ethiopian Cisticola;Aves;Passeriformes
1273;3967;Cisticola marginatus;Winding Cisticola;Aves;Passeriformes
1274;3968;Cisticola nana;Tiny Cisticola;Aves;Passeriformes
1275;3969;Cisticola natalensis;Croaking Cisticola;Aves;Passeriformes
1276;3972;Cisticola pipiens;Chirping Cisticola;Aves;Passeriformes
1277;3973;Cisticola robustus;Stout Cisticola;Aves;Passeriformes
1278;3974;Cisticola ruficeps;Red-pate Cisticola;Aves;Passeriformes
1279;3975;Cisticola rufilatus;Tinkling Cisticola;Aves;Passeriformes
1280;3976;Cisticola rufus;Rufous Cisticola;Aves;Passeriformes
1281;3977;Cisticola subruficapilla;Grey-backed Cisticola;Aves;Passeriformes
1282;3979;Cisticola textrix;Cloud Cisticola;Aves;Passeriformes
1283;3980;Cisticola tinniens;Levaillant's Cisticola;Aves;Passeriformes
1284;3981;Cisticola troglodytes;Foxy Cisticola;Aves;Passeriformes
1285;3982;Cisticola woosnami;Trilling Cisticola;Aves;Passeriformes
1286;3985;Cistothorus palustris;Marsh Wren;Aves;Passeriformes
1287;3986;Cistothorus platensis;Grass Wren;Aves;Passeriformes
1288;3987;Cistothorus stellaris;Sedge Wren;Aves;Passeriformes
1289;3992;Clamator glandarius;Great Spotted Cuckoo;Aves;Cuculiformes
1290;3993;Clamator jacobinus;Jacobin Cuckoo;Aves;Cuculiformes
1291;3994;Clamator levaillantii;Levaillant's Cuckoo;Aves;Cuculiformes
1292;3995;Clangula hyemalis;Long-tailed Duck;Aves;Anseriformes
1293;3997;Claravis pretiosa;Blue Ground Dove;Aves;Columbiformes
1294;4005;Clibanornis rectirostris;Henna-capped Foliage-gleaner;Aves;Passeriformes
1295;4014;Climacteris affinis;White-browed Treecreeper;Aves;Passeriformes
1296;4016;Climacteris melanurus;Black-tailed Treecreeper;Aves;Passeriformes
1297;4017;Climacteris picumnus;Brown Treecreeper;Aves;Passeriformes
1298;4018;Climacteris rufus;Rufous Treecreeper;Aves;Passeriformes
1299;4040;Cnemotriccus fuscatus;Fuscous Flycatcher;Aves;Passeriformes
1300;4047;Coccopygia quartinia;Yellow-bellied Waxbill;Aves;Passeriformes
1301;4050;Coccothraustes coccothraustes;Hawfinch;Aves;Passeriformes
1302;4053;Coccycua cinerea;Ash-colored Cuckoo;Aves;Cuculiformes
1303;4054;Coccycua minuta;Little Cuckoo;Aves;Cuculiformes
1304;4056;Coccyzus americanus;Yellow-billed Cuckoo;Aves;Cuculiformes
1305;4057;Coccyzus erythropthalmus;Black-billed Cuckoo;Aves;Cuculiformes
1306;4058;Coccyzus euleri;Pearly-breasted Cuckoo;Aves;Cuculiformes
1307;4062;Coccyzus melacoryphus;Dark-billed Cuckoo;Aves;Cuculiformes
1308;4063;Coccyzus merlini;Great Lizard Cuckoo;Aves;Cuculiformes
1309;4064;Coccyzus minor;Mangrove Cuckoo;Aves;Cuculiformes
1310;4069;Cochlearius cochlearius;Boat-billed Heron;Aves;Pelecaniformes
1311;4097;Coereba flaveola;Bananaquit;Aves;Passeriformes
1312;4100;Colaptes auratus;Northern Flicker;Aves;Piciformes
1313;4102;Colaptes campestris;Campo Flicker;Aves;Piciformes
1314;4103;Colaptes chrysoides;Gilded Flicker;Aves;Piciformes
1315;4105;Colaptes melanochloros;Green-barred Woodpecker;Aves;Piciformes
1316;4107;Colaptes pitius;Chilean Flicker;Aves;Piciformes
1317;4108;Colaptes punctigula;Spot-breasted Woodpecker;Aves;Piciformes
1318;4110;Colaptes rubiginosus;Golden-olive Woodpecker;Aves;Piciformes
1319;4118;Colibri serrirostris;White-vented Violetear;Aves;Apodiformes
1320;4119;Colibri thalassinus;Mexican Violetear;Aves;Apodiformes
1321;4120;Colinus cristatus;Crested Bobwhite;Aves;Galliformes
1322;4123;Colinus virginianus;Northern Bobwhite;Aves;Galliformes
1323;4125;Colius colius;White-backed Mousebird;Aves;Coliiformes
1324;4127;Colius striatus;Speckled Mousebird;Aves;Coliiformes
1325;4130;Collocalia affinis;Plume-toed Swiftlet;Aves;Apodiformes
1326;4132;Collocalia esculenta;Glossy Swiftlet;Aves;Apodiformes
1327;4147;Colluricincla harmonica;Grey Shrikethrush;Aves;Passeriformes
1328;4153;Colobus guereza;Guereza;Mammalia;Primates
1329;4157;Coloeus dauuricus;Daurian Jackdaw;Aves;Passeriformes
1330;4159;Coloeus monedula;Western Jackdaw;Aves;Passeriformes
1331;4164;Colonia colonus;Long-tailed Tyrant;Aves;Passeriformes
1332;4166;Colorhamphus parvirostris;Patagonian Tyrant;Aves;Passeriformes
1333;4178;Columba albitorques;White-collared Pigeon;Aves;Columbiformes
1334;4180;Columba arquatrix;African Olive Pigeon;Aves;Columbiformes
1335;4181;Columba bollii;Bolle's Pigeon;Aves;Columbiformes
1336;4184;Columba eversmanni;Yellow-eyed Pigeon;Aves;Columbiformes
1337;4185;Columba guinea;Speckled Pigeon;Aves;Columbiformes
1338;4187;Columba iriditorques;Western Bronze-naped Pigeon;Aves;Columbiformes
1339;4189;Columba junoniae;Laurel Pigeon;Aves;Columbiformes
1340;4191;Columba leuconota;Snow Pigeon;Aves;Columbiformes
1341;4192;Columba livia;Rock Dove;Aves;Columbiformes
1342;4195;Columba oenas;Stock Dove;Aves;Columbiformes
1343;4198;Columba palumbus;Common Wood Pigeon;Aves;Columbiformes
1344;4200;Columba pulchricollis;Ashy Wood Pigeon;Aves;Columbiformes
1345;4202;Columba rupestris;Hill Pigeon;Aves;Columbiformes
1346;4206;Columba trocaz;Trocaz Pigeon;Aves;Columbiformes
1347;4207;Columba unicincta;Afep Pigeon;Aves;Columbiformes
1348;4212;Columbina inca;Inca Dove;Aves;Columbiformes
1349;4213;Columbina minuta;Plain-breasted Ground Dove;Aves;Columbiformes
1350;4214;Columbina passerina;Common Ground Dove;Aves;Columbiformes
1351;4215;Columbina picui;Picui Ground Dove;Aves;Columbiformes
1352;4216;Columbina squammata;Scaled Dove;Aves;Columbiformes
1353;4217;Columbina talpacoti;Ruddy Ground Dove;Aves;Columbiformes
1354;4219;Compsothraupis loricata;Scarlet-throated Tanager;Aves;Passeriformes
1355;4232;Conirostrum speciosum;Chestnut-vented Conebill;Aves;Passeriformes
1356;4236;Connochaetes taurinus;Blue Wildebeest;Mammalia;Artiodactyla
1357;4241;Conocephalus brevipennis;Short-winged Meadow Katydid;Insecta;Orthoptera
1358;4248;Conocephalus fuscus;Conocephalus fuscus;Insecta;Orthoptera
1359;4261;Conocephalus melaenus;Conocephalus melaenus;Insecta;Orthoptera
1360;4280;Conopias parvus;Yellow-throated Flycatcher;Aves;Passeriformes
1361;4287;Conopophaga lineata;Rufous Gnateater;Aves;Passeriformes
1362;4294;Conopophila rufogularis;Rufous-throated Honeyeater;Aves;Passeriformes
1363;4302;Contopus bogotensis;Northern Tropical Pewee;Aves;Passeriformes
1364;4303;Contopus cinereus;Southern Tropical Pewee;Aves;Passeriformes
1365;4304;Contopus caribaeus;Cuban Pewee;Aves;Passeriformes
1366;4305;Contopus cooperi;Olive-sided Flycatcher;Aves;Passeriformes
1367;4313;Contopus pertinax;Greater Pewee;Aves;Passeriformes
1368;4315;Contopus sordidulus;Western Wood Pewee;Aves;Passeriformes
1369;4316;Contopus virens;Eastern Wood Pewee;Aves;Passeriformes
1370;4333;Copsychus fulicatus;Indian Robin;Aves;Passeriformes
1371;4337;Copsychus malabaricus;White-rumped Shama;Aves;Passeriformes
1372;4341;Copsychus saularis;Oriental Magpie-Robin;Aves;Passeriformes
1373;4344;Coracias abyssinicus;Abyssinian Roller;Aves;Coraciiformes
1374;4345;Coracias affinis;Indochinese Roller;Aves;Coraciiformes
1375;4346;Coracias benghalensis;Indian Roller;Aves;Coraciiformes
1376;4347;Coracias caudatus;Lilac-breasted Roller;Aves;Coraciiformes
1377;4348;Coracias cyanogaster;Blue-bellied Roller;Aves;Coraciiformes
1378;4349;Coracias garrulus;European Roller;Aves;Coraciiformes
1379;4350;Coracias naevius;Purple Roller;Aves;Coraciiformes
1380;4351;Coracias spatulatus;Racket-tailed Roller;Aves;Coraciiformes
1381;4354;Cyanograucalus azureus;Blue Cuckooshrike;Aves;Passeriformes
1382;4369;Coracina javensis;Oriental Cuckooshrike;Aves;Passeriformes
1383;4376;Coracina macei;Indian Cuckooshrike;Aves;Passeriformes
1384;4377;Coracina maxima;Ground Cuckooshrike;Aves;Passeriformes
1385;4379;Lalage melanoptera;Black-headed Cuckooshrike;Aves;Passeriformes
1386;4381;Lalage melaschistos;Black-winged Cuckooshrike;Aves;Passeriformes
1387;4388;Coracina novaehollandiae;Black-faced Cuckooshrike;Aves;Passeriformes
1388;4392;Coracina papuensis;White-bellied Cuckooshrike;Aves;Passeriformes
1389;4395;Coracina personata;Wallacean Cuckooshrike;Aves;Passeriformes
1390;4412;Coragyps atratus;Black Vulture;Aves;Accipitriformes
1391;4416;Corcorax melanorhamphos;White-winged Chough;Aves;Passeriformes
1392;4418;Cormobates leucophaea;White-throated Treecreeper;Aves;Passeriformes
1393;4434;Corthylio calendula;Ruby-crowned Kinglet;Aves;Passeriformes
1394;4435;Corvinella corvina;Yellow-billed Shrike;Aves;Passeriformes
1395;4437;Corvus albicollis;White-necked Raven;Aves;Passeriformes
1396;4438;Corvus albus;Pied Crow;Aves;Passeriformes
1397;4439;Corvus bennetti;Little Crow;Aves;Passeriformes
1398;4440;Corvus brachyrhynchos;American Crow;Aves;Passeriformes
1399;4441;Corvus capensis;Cape Crow;Aves;Passeriformes
1400;4444;Corvus corax;Northern Raven;Aves;Passeriformes
1401;4445;Corvus cornix;Hooded Crow;Aves;Passeriformes
1402;4446;Corvus corone;Carrion Crow;Aves;Passeriformes
1403;4447;Corvus coronoides;Australian Raven;Aves;Passeriformes
1404;4448;Corvus crassirostris;Thick-billed Raven;Aves;Passeriformes
1405;4449;Corvus cryptoleucus;Chihuahuan Raven;Aves;Passeriformes
1406;4451;Corvus edithae;Somali Crow;Aves;Passeriformes
1407;4452;Corvus enca;Sunda Crow;Aves;Passeriformes
1408;4454;Corvus frugilegus;Rook;Aves;Passeriformes
1409;4463;Corvus macrorhynchos;Large-billed Crow;Aves;Passeriformes
1410;4465;Corvus mellori;Little Raven;Aves;Passeriformes
1411;4469;Corvus orru;Torresian Crow;Aves;Passeriformes
1412;4470;Corvus ossifragus;Fish Crow;Aves;Passeriformes
1413;4472;Corvus philippinus;Philippine Jungle Crow;Aves;Passeriformes
1414;4474;Corvus rhipidurus;Fan-tailed Raven;Aves;Passeriformes
1415;4475;Corvus ruficollis;Brown-necked Raven;Aves;Passeriformes
1416;4479;Corvus splendens;House Crow;Aves;Passeriformes
1417;4480;Corvus tasmanicus;Forest Raven;Aves;Passeriformes
1418;4481;Corvus torquatus;Collared Crow;Aves;Passeriformes
1419;4482;Corvus tristis;Grey Crow;Aves;Passeriformes
1420;4501;Coryphistera alaudina;Lark-like Brushrunner;Aves;Passeriformes
1421;4502;Coryphospingus cucullatus;Red Pileated Finch;Aves;Passeriformes
1422;4503;Coryphospingus pileatus;Grey Pileated Finch;Aves;Passeriformes
1423;4504;Corythaeola cristata;Great Blue Turaco;Aves;Musophagiformes
1424;4505;Crinifer concolor;Grey Go-away-bird;Aves;Musophagiformes
1425;4507;Crinifer leucogaster;White-bellied Go-away-bird;Aves;Musophagiformes
1426;4509;Crinifer personatus;Bare-faced Go-away-bird;Aves;Musophagiformes
1427;4510;Corythopis delalandi;Southern Antpipit;Aves;Passeriformes
1428;4511;Corythopis torquatus;Ringed Antpipit;Aves;Passeriformes
1429;4512;Corythornis cristatus;Malachite Kingfisher;Aves;Coraciiformes
1430;4513;Corythornis leucogaster;White-bellied Kingfisher;Aves;Coraciiformes
1431;4516;Coscoroba coscoroba;Coscoroba Swan;Aves;Anseriformes
1432;4517;Cossypha albicapillus;White-crowned Robin-Chat;Aves;Passeriformes
1433;4523;Dessonornis caffer;Cape Robin-Chat;Aves;Passeriformes
1434;4527;Cossypha heuglini;White-browed Robin-Chat;Aves;Passeriformes
1435;4528;Dessonornis humeralis;White-throated Robin-Chat;Aves;Passeriformes
1436;4531;Cossypha natalensis;Red-capped Robin-Chat;Aves;Passeriformes
1437;4532;Cossypha niveicapilla;Snowy-crowned Robin-Chat;Aves;Passeriformes
1438;4535;Cossypha semirufa;Rüppell's Robin-Chat;Aves;Passeriformes
1439;4539;Cotinga cayana;Spangled Cotinga;Aves;Passeriformes
1440;4545;Coturnicops exquisitus;Swinhoe's Rail;Aves;Gruiformes
1441;4546;Coturnicops noveboracensis;Yellow Rail;Aves;Gruiformes
1442;4548;Coturnix coturnix;Common Quail;Aves;Galliformes
1443;4549;Coturnix delegorguei;Harlequin Quail;Aves;Galliformes
1444;4550;Coturnix japonica;Japanese Quail;Aves;Galliformes
1445;4551;Coturnix pectoralis;Stubble Quail;Aves;Galliformes
1446;4563;Cracticus torquatus;Grey Butcherbird;Aves;Passeriformes
1447;4567;Cracticus nigrogularis;Pied Butcherbird;Aves;Passeriformes
1448;4577;Cranioleuca vulpina;Rusty-backed Spinetail;Aves;Passeriformes
1449;4587;Cranioleuca pyrrhophia;Stripe-crowned Spinetail;Aves;Passeriformes
1450;4596;Origma murina;Rusty Mouse-warbler;Aves;Passeriformes
1451;4603;Craugastor fitzingeri;Craugastor fitzingeri;Amphibia;Anura
1452;4615;Crax alector;Black Curassow;Aves;Galliformes
1453;4618;Crax fasciolata;Bare-faced Curassow;Aves;Galliformes
1454;4622;Creatophora cinerea;Wattled Starling;Aves;Passeriformes
1455;4623;Crecopsis egregia;African Crake;Aves;Gruiformes
1456;4627;Crex crex;Corn Crake;Aves;Gruiformes
1457;4630;Crinia deserticola;Crinia deserticola;Amphibia;Anura
1458;4635;Crinia parinsignifera;Crinia parinsignifera;Amphibia;Anura
1459;4639;Crinia signifera;Crinia signifera;Amphibia;Anura
1460;4644;Crinifer piscator;Western Plantain-eater;Aves;Musophagiformes
1461;4645;Crinifer zonurus;Eastern Plantain-eater;Aves;Musophagiformes
1462;4647;Criniger calurus;Red-tailed Greenbul;Aves;Passeriformes
1463;4648;Criniger chloronotus;Eastern Bearded Greenbul;Aves;Passeriformes
1464;4649;Criniger ndussumensis;White-bearded Greenbul;Aves;Passeriformes
1465;4656;Crithagra albogularis;White-throated Canary;Aves;Passeriformes
1466;4658;Crithagra atrogularis;Black-throated Canary;Aves;Passeriformes
1467;4660;Crithagra burtoni;Thick-billed Seedeater;Aves;Passeriformes
1468;4662;Crithagra capistrata;Black-faced Canary;Aves;Passeriformes
1469;4663;Crithagra citrinelloides;African Citril;Aves;Passeriformes
1470;4666;Crithagra donaldsoni;Northern Grosbeak-Canary;Aves;Passeriformes
1471;4667;Crithagra dorsostriata;White-bellied Canary;Aves;Passeriformes
1472;4668;Crithagra flavigula;Yellow-throated Seedeater;Aves;Passeriformes
1473;4669;Crithagra flaviventris;Yellow Canary;Aves;Passeriformes
1474;4670;Crithagra frontalis;Western Citril;Aves;Passeriformes
1475;4671;Crithagra gularis;Streaky-headed Seedeater;Aves;Passeriformes
1476;4672;Crithagra hyposticta;Southern Citril;Aves;Passeriformes
1477;4675;Crithagra leucopygia;White-rumped Seedeater;Aves;Passeriformes
1478;4677;Crithagra menachensis;Yemen Serin;Aves;Passeriformes
1479;4678;Crithagra mennelli;Black-eared Seedeater;Aves;Passeriformes
1480;4679;Crithagra mozambica;Yellow-fronted Canary;Aves;Passeriformes
1481;4682;Crithagra reichenowi;Reichenow's Seedeater;Aves;Passeriformes
1482;4683;Crithagra rothschildi;Arabian Serin;Aves;Passeriformes
1483;4686;Crithagra striolata;Streaky Seedeater;Aves;Passeriformes
1484;4687;Crithagra sulphurata;Brimstone Canary;Aves;Passeriformes
1485;4690;Crithagra tristriata;Brown-rumped Seedeater;Aves;Passeriformes
1486;4697;Crocidura russula;Crocidura russula;Mammalia;Soricomorpha
1487;4698;Crocuta crocuta;Spotted Hyena;Mammalia;Carnivora
1488;4703;Crossoptilon auritum;Blue Eared Pheasant;Aves;Galliformes
1489;4704;Crossoptilon crossoptilon;White Eared Pheasant;Aves;Galliformes
1490;4724;Crotophaga ani;Smooth-billed Ani;Aves;Cuculiformes
1491;4725;Crotophaga major;Greater Ani;Aves;Cuculiformes
1492;4726;Crotophaga sulcirostris;Groove-billed Ani;Aves;Cuculiformes
1493;4729;Crypsirina temia;Racket-tailed Treepie;Aves;Passeriformes
1494;4744;Cryptotympana acuta;Cryptotympana acuta;Insecta;Hemiptera
1495;4746;Cryptotympana atrata;Cryptotympana atrata;Insecta;Hemiptera
1496;4750;Cryptotympana holsti;Cryptotympana holsti;Insecta;Hemiptera
1497;4753;Cryptotympana takasagona;Cryptotympana takasagona;Insecta;Hemiptera
1498;4756;Crypturellus atrocapillus;Black-capped Tinamou;Aves;Tinamiformes
1499;4762;Crypturellus cinereus;Cinereous Tinamou;Aves;Tinamiformes
1500;4768;Crypturellus obsoletus;Brown Tinamou;Aves;Tinamiformes
1501;4769;Crypturellus parvirostris;Small-billed Tinamou;Aves;Tinamiformes
1502;4771;Crypturellus soui;Little Tinamou;Aves;Tinamiformes
1503;4772;Crypturellus strigulosus;Brazilian Tinamou;Aves;Tinamiformes
1504;4773;Crypturellus tataupa;Tataupa Tinamou;Aves;Tinamiformes
1505;4775;Crypturellus undulatus;Undulated Tinamou;Aves;Tinamiformes
1506;4776;Crypturellus variegatus;Variegated Tinamou;Aves;Tinamiformes
1507;4793;Cuculus canorus;Common Cuckoo;Aves;Cuculiformes
1508;4794;Cuculus clamosus;Black Cuckoo;Aves;Cuculiformes
1509;4797;Cuculus gularis;African Cuckoo;Aves;Cuculiformes
1510;4798;Hierococcyx hyperythrus;Northern Hawk-Cuckoo;Aves;Cuculiformes
1511;4800;Cuculus micropterus;Indian Cuckoo;Aves;Cuculiformes
1512;4802;Cuculus optatus;Oriental Cuckoo;Aves;Cuculiformes
1513;4804;Cuculus poliocephalus;Lesser Cuckoo;Aves;Cuculiformes
1514;4806;Cuculus saturatus;Himalayan Cuckoo;Aves;Cuculiformes
1515;4807;Cuculus solitarius;Red-chested Cuckoo;Aves;Cuculiformes
1516;4809;Hierococcyx sparverioides;Large Hawk-Cuckoo;Aves;Cuculiformes
1517;4811;Hierococcyx varius;Common Hawk-Cuckoo;Aves;Cuculiformes
1518;4812;Culicicapa ceylonensis;Grey-headed Canary-flycatcher;Aves;Passeriformes
1519;4815;Culicivora caudacuta;Sharp-tailed Grass Tyrant;Aves;Passeriformes
1520;4819;Curaeus curaeus;Austral Blackbird;Aves;Passeriformes
1521;4821;Curruca balearica;Balearic Warbler;Aves;Passeriformes
1522;4822;Curruca boehmi;Banded Parisoma;Aves;Passeriformes
1523;4823;Curruca buryi;Yemen Warbler;Aves;Passeriformes
1524;4824;Curruca cantillans;Eastern Subalpine Warbler;Aves;Passeriformes
1525;4825;Curruca communis;Common Whitethroat;Aves;Passeriformes
1526;4827;Curruca conspicillata;Spectacled Warbler;Aves;Passeriformes
1527;4829;Curruca crassirostris;Eastern Orphean Warbler;Aves;Passeriformes
1528;4830;Curruca curruca;Lesser Whitethroat;Aves;Passeriformes
1529;4832;Curruca deserti;African Desert Warbler;Aves;Passeriformes
1530;4833;Curruca deserticola;Tristram's Warbler;Aves;Passeriformes
1531;4834;Curruca hortensis;Western Orphean Warbler;Aves;Passeriformes
1532;4836;Curruca iberiae;Western Subalpine Warbler;Aves;Passeriformes
1533;4838;Curruca leucomelaena;Arabian Warbler;Aves;Passeriformes
1534;4839;Curruca lugens;Brown Parisoma;Aves;Passeriformes
1535;4840;Curruca melanocephala;Sardinian Warbler;Aves;Passeriformes
1536;4841;Curruca melanothorax;Cyprus Warbler;Aves;Passeriformes
1537;4843;Curruca mystacea;Menetries's Warbler;Aves;Passeriformes
1538;4845;Curruca nana;Asian Desert Warbler;Aves;Passeriformes
1539;4847;Curruca nisoria;Barred Warbler;Aves;Passeriformes
1540;4849;Curruca ruppeli;Rüppell's Warbler;Aves;Passeriformes
1541;4851;Curruca sarda;Marmora's Warbler;Aves;Passeriformes
1542;4852;Curruca subalpina;Moltoni's Warbler;Aves;Passeriformes
1543;4853;Curruca subcoerulea;Chestnut-vented Warbler;Aves;Passeriformes
1544;4854;Curruca undata;Dartford Warbler;Aves;Passeriformes
1545;4856;Cursorius coromandelicus;Indian Courser;Aves;Charadriiformes
1546;4857;Cursorius cursor;Cream-colored Courser;Aves;Charadriiformes
1547;4858;Cursorius rufus;Burchell's Courser;Aves;Charadriiformes
1548;4859;Cursorius somalensis;Somali Courser;Aves;Charadriiformes
1549;4860;Cursorius temminckii;Temminck's Courser;Aves;Charadriiformes
1550;4863;Cyanerpes caeruleus;Purple Honeycreeper;Aves;Passeriformes
1551;4864;Cyanerpes cyaneus;Red-legged Honeycreeper;Aves;Passeriformes
1552;4868;Cyanistes caeruleus;Eurasian Blue Tit;Aves;Passeriformes
1553;4869;Cyanistes cyanus;Azure Tit;Aves;Passeriformes
1554;4870;Cyanistes teneriffae;African Blue Tit;Aves;Passeriformes
1555;4871;Cyanochen cyanoptera;Blue-winged Goose;Aves;Anseriformes
1556;4872;Cyanocitta cristata;Blue Jay;Aves;Passeriformes
